               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.032351,            0.033892,           0.0077424,             0.88804,             0.97751,             0.99499,             0.76574,            0.028468,            0.020004,           0.0042204,            0.004621,            0.004621,            0.004621
                 165,            0.032957,            0.030171,           0.0062564,             0.91081,             0.99024,             0.99497,             0.65356,            0.033114,             0.02174,           0.0041777,            0.004588,            0.004588,            0.004588
                 166,            0.032899,            0.031777,           0.0064333,             0.90218,             0.98697,             0.99495,             0.74767,            0.028428,            0.019545,           0.0040869,            0.004555,            0.004555,            0.004555
                 167,            0.031981,            0.033305,           0.0058683,             0.87166,             0.98446,             0.99449,             0.74955,            0.028822,            0.020126,           0.0044868,            0.004522,            0.004522,            0.004522
                 168,            0.033739,            0.033974,           0.0052905,             0.89817,             0.99158,             0.99407,             0.76634,            0.030487,            0.020182,           0.0044701,            0.004489,            0.004489,            0.004489
                 169,            0.032468,            0.031941,           0.0065668,             0.90189,             0.99251,             0.99481,             0.75129,             0.02913,             0.01963,           0.0042498,            0.004456,            0.004456,            0.004456
                 170,            0.032877,            0.032456,           0.0080754,             0.90914,             0.99395,               0.995,             0.77327,            0.029335,            0.020403,           0.0041964,            0.004423,            0.004423,            0.004423
                 171,            0.031943,            0.031769,           0.0059315,             0.94838,             0.98874,             0.99447,             0.73048,            0.029481,            0.020363,           0.0040635,             0.00439,             0.00439,             0.00439
                 172,            0.032256,            0.030779,           0.0048061,             0.96805,             0.98902,             0.99489,              0.7549,            0.028106,            0.020603,           0.0038095,            0.004357,            0.004357,            0.004357
                 173,            0.032443,            0.033792,           0.0061852,             0.97229,             0.98938,             0.99489,             0.71495,            0.029039,            0.020418,           0.0038349,            0.004324,            0.004324,            0.004324
                 174,            0.032176,            0.032948,           0.0058819,             0.98377,             0.98007,               0.995,             0.72617,            0.029535,            0.021088,           0.0038215,            0.004291,            0.004291,            0.004291
                 175,             0.03265,            0.031338,           0.0056051,             0.98287,             0.98924,               0.995,             0.73812,            0.028828,            0.019617,           0.0039637,            0.004258,            0.004258,            0.004258
                 176,             0.03179,            0.029914,           0.0062862,             0.98462,             0.98838,              0.9949,             0.74395,            0.028525,            0.019531,            0.004163,            0.004225,            0.004225,            0.004225
                 177,            0.032141,            0.028992,           0.0056973,             0.98414,             0.98838,             0.99461,             0.70333,            0.030369,            0.020113,           0.0044861,            0.004192,            0.004192,            0.004192
                 178,            0.033047,            0.031882,           0.0059799,             0.97906,             0.98838,             0.99486,             0.75075,            0.028666,            0.019466,           0.0041366,            0.004159,            0.004159,            0.004159
                 179,            0.031952,            0.029322,             0.00693,             0.97105,             0.99076,             0.99499,             0.75629,            0.028803,             0.01997,           0.0038078,            0.004126,            0.004126,            0.004126
                 180,            0.031724,            0.031555,           0.0052856,             0.97358,             0.99283,               0.995,             0.77828,            0.028411,            0.019138,           0.0035899,            0.004093,            0.004093,            0.004093
                 181,            0.031055,            0.031209,           0.0053832,             0.97633,             0.99256,               0.995,              0.7622,            0.029594,            0.019951,           0.0035455,             0.00406,             0.00406,             0.00406
                 182,            0.032266,            0.031555,            0.006853,             0.97503,             0.99084,               0.995,             0.77598,             0.02778,            0.019083,           0.0036443,            0.004027,            0.004027,            0.004027
                 183,            0.031629,            0.029904,           0.0063512,             0.98157,             0.99113,             0.99497,             0.70771,             0.02976,             0.02002,            0.003677,            0.003994,            0.003994,            0.003994
                 184,            0.032062,            0.030708,           0.0063858,             0.98601,             0.99346,               0.995,             0.73316,            0.029168,            0.019606,           0.0034303,            0.003961,            0.003961,            0.003961
                 185,            0.031306,            0.028244,           0.0064627,             0.98163,             0.99545,             0.99436,                0.79,            0.027454,            0.019014,            0.003916,            0.003928,            0.003928,            0.003928
                 186,            0.031523,            0.030787,           0.0069921,             0.98376,             0.99683,             0.99446,             0.76443,            0.028448,            0.019743,           0.0040271,            0.003895,            0.003895,            0.003895
                 187,             0.02998,            0.031974,           0.0057704,             0.98931,             0.98838,              0.9949,             0.77334,            0.027046,            0.019094,           0.0036293,            0.003862,            0.003862,            0.003862
                 188,            0.030438,            0.029689,            0.005647,             0.98929,             0.98851,              0.9949,             0.76184,            0.028295,            0.018927,            0.003693,            0.003829,            0.003829,            0.003829
                 189,            0.031808,            0.032176,           0.0057827,               0.991,             0.98968,             0.99495,              0.7546,            0.028543,            0.018881,           0.0034503,            0.003796,            0.003796,            0.003796
                 190,            0.031801,             0.03128,           0.0047443,             0.98975,             0.98934,             0.99499,             0.74735,            0.028926,            0.019041,           0.0035909,            0.003763,            0.003763,            0.003763
                 191,            0.032037,            0.028948,           0.0051098,             0.99027,             0.98838,             0.99477,             0.71922,            0.028642,             0.01911,           0.0037661,             0.00373,             0.00373,             0.00373
                 192,            0.030817,            0.029494,           0.0046064,             0.99018,             0.98934,             0.99489,             0.70932,            0.029894,            0.019028,           0.0037541,            0.003697,            0.003697,            0.003697
                 193,            0.031281,             0.02973,            0.006907,             0.98906,             0.98838,             0.99479,             0.70532,            0.028402,            0.018629,           0.0038713,            0.003664,            0.003664,            0.003664
                 194,            0.031759,            0.030825,           0.0050188,             0.98068,             0.98966,              0.9949,              0.7525,            0.029573,            0.019083,           0.0036466,            0.003631,            0.003631,            0.003631
                 195,            0.031065,            0.030973,           0.0057974,               0.982,             0.99164,             0.99499,             0.78598,            0.026927,            0.018511,           0.0034811,            0.003598,            0.003598,            0.003598
                 196,             0.03047,            0.028777,           0.0067068,             0.97912,             0.98965,             0.99497,              0.8025,             0.02788,            0.018648,           0.0034533,            0.003565,            0.003565,            0.003565
                 197,            0.031212,            0.030707,            0.005602,             0.97668,             0.98868,             0.99497,              0.7917,            0.027688,            0.018929,            0.003472,            0.003532,            0.003532,            0.003532
                 198,            0.029796,             0.02968,            0.007127,             0.98244,             0.99086,             0.99486,             0.78779,            0.027529,            0.019274,           0.0033979,            0.003499,            0.003499,            0.003499
                 199,            0.030534,            0.028845,           0.0067633,             0.98845,             0.98976,             0.99492,             0.76379,            0.028885,            0.019808,           0.0034156,            0.003466,            0.003466,            0.003466
                 200,            0.030591,            0.029309,           0.0059216,             0.98546,             0.98838,             0.99444,             0.78859,            0.027767,            0.019409,           0.0037114,            0.003433,            0.003433,            0.003433
                 201,            0.030488,            0.031431,           0.0051411,             0.98831,             0.98976,             0.99464,             0.75744,            0.028068,            0.019293,           0.0036252,              0.0034,              0.0034,              0.0034
                 202,            0.030769,            0.028938,           0.0063142,             0.98513,              0.9915,             0.99448,             0.78781,            0.027647,            0.019087,           0.0041623,            0.003367,            0.003367,            0.003367
                 203,            0.030478,            0.029575,           0.0057758,             0.98616,             0.99245,             0.99441,             0.78856,            0.027978,            0.018814,           0.0042311,            0.003334,            0.003334,            0.003334
                 204,            0.030665,             0.03035,           0.0065317,             0.98468,             0.98695,             0.99407,             0.77771,            0.026978,            0.019157,           0.0047865,            0.003301,            0.003301,            0.003301
                 205,            0.030015,              0.0287,           0.0052177,             0.99171,             0.99206,             0.99492,             0.79731,            0.027059,            0.018915,           0.0031459,            0.003268,            0.003268,            0.003268
                 206,            0.029562,             0.02975,           0.0043951,              0.9922,             0.98912,             0.99497,               0.786,            0.027807,            0.019564,           0.0033853,            0.003235,            0.003235,            0.003235
                 207,            0.029395,            0.029374,           0.0055121,             0.98945,             0.98838,             0.99488,             0.77324,            0.028239,            0.019047,           0.0038569,            0.003202,            0.003202,            0.003202
                 208,            0.029685,            0.027275,           0.0050522,             0.99262,             0.98838,             0.99429,             0.77999,            0.027538,            0.018635,           0.0037831,            0.003169,            0.003169,            0.003169
                 209,            0.028703,            0.028675,            0.004464,             0.99237,             0.98899,             0.99497,             0.79107,            0.027461,            0.018343,           0.0035832,            0.003136,            0.003136,            0.003136
                 210,             0.02945,            0.028506,           0.0049484,             0.99069,             0.98868,               0.995,             0.77935,            0.027385,            0.018833,           0.0035375,            0.003103,            0.003103,            0.003103
                 211,            0.028653,            0.027054,           0.0052399,             0.98949,             0.98959,               0.995,             0.78631,            0.026995,             0.01865,           0.0035528,             0.00307,             0.00307,             0.00307
                 212,            0.029945,            0.031919,           0.0043101,             0.98859,             0.98838,             0.99488,             0.80179,            0.026779,            0.017908,            0.003699,            0.003037,            0.003037,            0.003037
                 213,            0.030008,            0.029973,            0.005296,             0.98566,             0.98838,             0.99457,             0.79509,            0.027364,             0.01833,           0.0037074,            0.003004,            0.003004,            0.003004
                 214,            0.028842,            0.028237,            0.005016,             0.98402,             0.98838,              0.9949,             0.79842,            0.027211,            0.018354,           0.0034941,            0.002971,            0.002971,            0.002971
                 215,            0.028055,            0.028239,           0.0050352,             0.98971,             0.98838,              0.9949,             0.72673,            0.029077,            0.019314,           0.0032003,            0.002938,            0.002938,            0.002938
                 216,            0.030591,            0.029723,           0.0062223,              0.9877,             0.98838,             0.99484,             0.79004,            0.027674,            0.018612,           0.0032998,            0.002905,            0.002905,            0.002905
                 217,            0.030302,            0.030738,           0.0054875,             0.98443,             0.98871,             0.99461,             0.78221,             0.02739,            0.018005,           0.0036706,            0.002872,            0.002872,            0.002872
                 218,            0.029314,             0.02855,           0.0057278,             0.98328,             0.98838,              0.9949,             0.80956,            0.026603,            0.018015,           0.0037312,            0.002839,            0.002839,            0.002839
                 219,            0.029526,            0.030184,           0.0053477,             0.98502,             0.98838,              0.9949,             0.78263,            0.028348,            0.018686,           0.0037304,            0.002806,            0.002806,            0.002806
                 220,            0.029505,            0.027661,           0.0055607,             0.98423,             0.98838,             0.99467,             0.79037,            0.026855,             0.01812,            0.003901,            0.002773,            0.002773,            0.002773
                 221,            0.028763,            0.029731,           0.0043529,             0.98376,             0.98838,             0.99474,             0.79655,            0.028416,            0.018608,           0.0036489,             0.00274,             0.00274,             0.00274
                 222,            0.027836,            0.029459,            0.005263,             0.96489,             0.98585,             0.99488,             0.80098,            0.027324,            0.018745,           0.0035268,            0.002707,            0.002707,            0.002707
                 223,            0.027566,            0.025488,           0.0047357,             0.98839,             0.98958,             0.99497,             0.77501,            0.028381,            0.019205,           0.0031136,            0.002674,            0.002674,            0.002674
                 224,             0.03128,            0.029836,           0.0062958,             0.99136,             0.98838,             0.99485,             0.77048,            0.027034,            0.018858,            0.003435,            0.002641,            0.002641,            0.002641
                 225,            0.029941,            0.028736,           0.0056357,             0.99244,             0.98838,             0.99313,             0.72959,            0.027238,            0.017891,           0.0038422,            0.002608,            0.002608,            0.002608
                 226,            0.029216,            0.030962,           0.0042305,             0.99256,             0.98838,             0.99318,             0.75973,            0.026946,            0.018486,           0.0038182,            0.002575,            0.002575,            0.002575
                 227,            0.029522,            0.027217,           0.0047826,             0.99339,             0.98838,             0.99208,             0.76654,            0.027076,            0.018042,           0.0040255,            0.002542,            0.002542,            0.002542
                 228,            0.029169,            0.029669,           0.0052931,             0.99278,             0.98838,             0.99234,             0.78115,            0.027314,            0.018185,           0.0041628,            0.002509,            0.002509,            0.002509
                 229,            0.029651,            0.028202,           0.0057237,             0.99351,             0.98838,             0.99329,             0.80531,            0.026921,            0.018417,           0.0040039,            0.002476,            0.002476,            0.002476
                 230,            0.029155,            0.028689,           0.0058252,             0.99358,             0.98838,             0.99261,             0.79482,            0.026581,            0.017889,           0.0041348,            0.002443,            0.002443,            0.002443
                 231,            0.029586,            0.029936,           0.0059993,             0.99207,             0.98838,             0.99295,             0.79342,            0.027009,             0.01824,           0.0041848,             0.00241,             0.00241,             0.00241
                 232,            0.027724,            0.029235,           0.0047275,             0.99249,             0.98838,             0.99421,             0.79404,            0.026482,            0.018635,           0.0038028,            0.002377,            0.002377,            0.002377
                 233,            0.028642,            0.026864,           0.0060688,             0.99215,             0.98838,             0.99468,              0.7831,            0.027316,            0.019009,           0.0036668,            0.002344,            0.002344,            0.002344
                 234,            0.029668,            0.030503,           0.0047723,             0.99044,             0.98838,             0.99477,             0.79043,            0.027191,            0.018709,           0.0035847,            0.002311,            0.002311,            0.002311
                 235,            0.028645,            0.029125,           0.0063524,             0.98979,             0.98838,             0.99482,             0.80886,            0.026782,             0.01848,           0.0034492,            0.002278,            0.002278,            0.002278
                 236,            0.029114,             0.02986,           0.0051087,             0.98947,             0.98838,             0.99482,             0.78185,            0.026673,            0.018366,           0.0035083,            0.002245,            0.002245,            0.002245
                 237,            0.028863,            0.026987,           0.0055208,             0.97661,             0.98956,             0.99493,             0.78952,            0.027408,            0.018225,           0.0035542,            0.002212,            0.002212,            0.002212
                 238,            0.028354,            0.028285,            0.004209,             0.98154,             0.98948,             0.99493,             0.79813,            0.026668,            0.017996,           0.0035281,            0.002179,            0.002179,            0.002179
                 239,            0.028747,            0.030377,            0.004852,             0.98896,             0.98921,             0.99484,              0.7915,            0.026724,            0.018578,           0.0034453,            0.002146,            0.002146,            0.002146
                 240,            0.026693,            0.026145,           0.0043044,             0.99163,             0.98838,             0.99421,             0.77847,            0.027384,            0.018639,           0.0036107,            0.002113,            0.002113,            0.002113
                 241,             0.02812,             0.02902,            0.004886,              0.9831,             0.98765,             0.99381,             0.79313,            0.027105,            0.018753,           0.0041359,             0.00208,             0.00208,             0.00208
                 242,            0.028028,            0.027349,           0.0046506,             0.98225,             0.98838,             0.99387,             0.79038,             0.02703,            0.019218,           0.0040118,            0.002047,            0.002047,            0.002047
                 243,            0.028614,            0.029188,           0.0056603,             0.98693,             0.98838,             0.99418,             0.80616,            0.026009,            0.018421,           0.0038133,            0.002014,            0.002014,            0.002014
                 244,            0.027151,            0.028191,           0.0053918,             0.99003,             0.98838,              0.9935,             0.79613,            0.026393,            0.018272,           0.0037057,            0.001981,            0.001981,            0.001981
                 245,            0.028124,            0.031328,           0.0044982,             0.99107,             0.98838,             0.99443,             0.79984,            0.026599,             0.01885,           0.0035266,            0.001948,            0.001948,            0.001948
                 246,            0.027132,            0.027183,           0.0046284,             0.99176,             0.98838,             0.99482,              0.8151,             0.02601,            0.017962,           0.0033634,            0.001915,            0.001915,            0.001915
                 247,            0.027392,            0.025051,           0.0045461,             0.99202,             0.98838,             0.99474,             0.81197,            0.026544,            0.017994,           0.0034492,            0.001882,            0.001882,            0.001882
                 248,            0.027809,            0.027411,           0.0051844,             0.99097,             0.98838,             0.99458,             0.79961,            0.026413,             0.01759,           0.0035126,            0.001849,            0.001849,            0.001849
                 249,            0.026858,            0.027084,            0.004991,             0.98857,             0.98838,             0.99457,             0.80269,            0.026068,            0.017254,           0.0037029,            0.001816,            0.001816,            0.001816
                 250,            0.027524,            0.028553,           0.0061916,             0.99185,             0.98838,             0.99448,             0.81954,             0.02606,            0.017029,           0.0036805,            0.001783,            0.001783,            0.001783
                 251,            0.026976,             0.02759,           0.0047488,             0.99127,             0.98838,              0.9948,             0.81822,            0.026257,            0.017254,           0.0035049,             0.00175,             0.00175,             0.00175
                 252,            0.027575,            0.027704,           0.0046137,             0.99043,             0.98912,             0.99493,             0.82381,            0.025855,            0.017376,           0.0033405,            0.001717,            0.001717,            0.001717
                 253,            0.027996,            0.028126,           0.0056235,             0.98743,             0.98915,               0.995,             0.81999,            0.025962,            0.017483,           0.0035029,            0.001684,            0.001684,            0.001684
                 254,            0.028006,             0.02684,            0.005657,             0.98435,             0.98914,             0.99496,             0.80965,            0.026047,            0.017311,           0.0037858,            0.001651,            0.001651,            0.001651
                 255,             0.02656,            0.027615,           0.0039971,             0.98406,             0.98838,             0.99489,             0.80236,            0.026504,            0.017735,           0.0038347,            0.001618,            0.001618,            0.001618
                 256,            0.027019,            0.027793,           0.0064073,             0.98757,             0.98838,             0.99486,             0.81483,            0.026361,            0.017628,           0.0035992,            0.001585,            0.001585,            0.001585
                 257,            0.028554,            0.026779,           0.0054865,             0.97889,             0.98942,             0.99496,              0.7804,            0.026765,            0.017504,           0.0034807,            0.001552,            0.001552,            0.001552
                 258,            0.027405,            0.027825,           0.0062789,              0.9838,             0.98943,             0.99497,             0.78722,            0.026382,            0.017452,           0.0034183,            0.001519,            0.001519,            0.001519
                 259,            0.026685,            0.026247,           0.0049208,             0.98279,             0.98864,             0.99491,             0.79309,            0.026345,            0.017437,           0.0033899,            0.001486,            0.001486,            0.001486
                 260,            0.026187,            0.025757,           0.0034143,             0.98662,             0.97972,             0.99473,             0.81074,            0.026114,            0.017498,           0.0034218,            0.001453,            0.001453,            0.001453
                 261,            0.027334,            0.028443,           0.0058429,             0.98838,              0.9857,             0.99433,             0.79087,            0.026411,            0.017809,           0.0036371,             0.00142,             0.00142,             0.00142
                 262,            0.027211,            0.029324,           0.0042934,             0.99015,             0.98838,             0.99466,             0.77604,             0.02591,            0.017855,           0.0035298,            0.001387,            0.001387,            0.001387
                 263,            0.027156,            0.028464,           0.0048533,             0.98933,             0.98838,             0.99458,             0.76549,             0.02623,            0.018057,           0.0035511,            0.001354,            0.001354,            0.001354
                 264,            0.027729,            0.028456,           0.0047574,             0.98435,             0.99003,             0.99455,             0.79749,            0.026183,            0.017807,           0.0038239,            0.001321,            0.001321,            0.001321
                 265,            0.027433,             0.02643,           0.0055567,             0.98276,             0.99031,             0.99456,             0.79903,            0.026328,            0.017773,           0.0038102,            0.001288,            0.001288,            0.001288
                 266,            0.026945,            0.029247,            0.004365,             0.98895,             0.98838,             0.99421,             0.79333,            0.026316,            0.017616,           0.0041196,            0.001255,            0.001255,            0.001255
                 267,            0.026854,            0.027388,           0.0045351,             0.98984,             0.98838,             0.99275,             0.80541,            0.026348,            0.017897,           0.0044223,            0.001222,            0.001222,            0.001222
                 268,            0.027328,            0.028095,           0.0046018,             0.98865,             0.98838,             0.99314,             0.80443,            0.025936,            0.017672,           0.0043285,            0.001189,            0.001189,            0.001189
                 269,             0.02687,            0.028306,           0.0046634,             0.99043,             0.98838,             0.99295,             0.80735,            0.026011,            0.017633,           0.0043606,            0.001156,            0.001156,            0.001156
                 270,            0.026697,            0.025261,           0.0054355,             0.98931,             0.98838,             0.99324,             0.80572,            0.025993,            0.017342,           0.0042468,            0.001123,            0.001123,            0.001123
                 271,            0.026466,            0.025503,           0.0043269,             0.98831,             0.98838,             0.99424,             0.80444,            0.026042,            0.017464,           0.0040211,             0.00109,             0.00109,             0.00109
                 272,            0.027403,             0.02571,           0.0040215,             0.98829,             0.98838,             0.99473,             0.80158,            0.026123,            0.017344,           0.0038257,            0.001057,            0.001057,            0.001057
                 273,            0.027192,            0.025274,           0.0050045,             0.98855,             0.98838,              0.9948,             0.81667,            0.026045,            0.017406,           0.0038023,            0.001024,            0.001024,            0.001024
                 274,            0.026452,            0.025798,           0.0037819,             0.98811,             0.98838,              0.9949,             0.79093,            0.026048,            0.017252,            0.003696,            0.000991,            0.000991,            0.000991
                 275,             0.02731,            0.027694,           0.0042916,             0.98863,             0.98947,             0.99493,             0.77247,            0.026327,             0.01721,           0.0034956,            0.000958,            0.000958,            0.000958
                 276,            0.026197,            0.025857,           0.0039548,             0.98832,             0.98958,             0.99496,             0.78396,             0.02622,            0.017365,             0.00334,            0.000925,            0.000925,            0.000925
                 277,            0.026279,            0.026222,           0.0041492,             0.98555,              0.9897,               0.995,             0.80626,            0.026119,             0.01746,            0.003165,            0.000892,            0.000892,            0.000892
                 278,             0.02728,            0.028012,           0.0049932,             0.98212,             0.99091,               0.995,             0.82023,             0.02585,            0.017445,           0.0030865,            0.000859,            0.000859,            0.000859
                 279,            0.025733,            0.027609,           0.0036028,             0.97931,             0.99085,               0.995,             0.82793,            0.025914,            0.017344,           0.0029917,            0.000826,            0.000826,            0.000826
                 280,             0.02628,            0.025011,           0.0048519,             0.97988,             0.98877,               0.995,             0.82647,            0.025875,            0.017292,           0.0029702,            0.000793,            0.000793,            0.000793
                 281,            0.027103,            0.028349,           0.0040336,             0.97922,             0.98791,               0.995,             0.81643,            0.026175,            0.017466,           0.0030019,             0.00076,             0.00076,             0.00076
                 282,             0.02688,            0.025733,           0.0043602,              0.9869,             0.98514,               0.995,             0.81571,            0.026127,            0.017361,           0.0030994,            0.000727,            0.000727,            0.000727
                 283,            0.026271,            0.027169,           0.0042598,             0.98947,              0.9894,               0.995,             0.82181,             0.02582,             0.01738,           0.0032372,            0.000694,            0.000694,            0.000694
                 284,            0.027332,             0.02846,           0.0045881,             0.99013,             0.98929,               0.995,             0.82509,            0.025667,            0.017267,           0.0033504,            0.000661,            0.000661,            0.000661
                 285,            0.025358,            0.024243,           0.0041362,             0.99081,             0.98921,               0.995,             0.81251,            0.026044,            0.017363,           0.0033471,            0.000628,            0.000628,            0.000628
                 286,            0.025752,            0.026641,           0.0045136,             0.99096,             0.98923,               0.995,             0.81764,            0.025766,            0.017157,           0.0032609,            0.000595,            0.000595,            0.000595
                 287,            0.027419,             0.02979,           0.0053409,             0.99059,              0.9893,               0.995,             0.81002,            0.025787,            0.017099,           0.0032125,            0.000562,            0.000562,            0.000562
                 288,            0.025945,            0.025669,           0.0040797,             0.99052,             0.98937,               0.995,             0.80686,            0.025779,            0.017054,           0.0032063,            0.000529,            0.000529,            0.000529
                 289,             0.02667,            0.026242,            0.006145,             0.98989,             0.98941,               0.995,             0.81713,            0.025645,            0.016941,           0.0031887,            0.000496,            0.000496,            0.000496
                 290,             0.02747,            0.027823,           0.0046916,             0.98986,             0.98957,               0.995,             0.81661,            0.025689,            0.016994,           0.0031142,            0.000463,            0.000463,            0.000463
                 291,            0.025266,              0.0256,            0.004174,             0.98925,             0.99246,               0.995,             0.81406,            0.025869,            0.017134,           0.0029784,             0.00043,             0.00043,             0.00043
                 292,            0.025664,            0.025341,           0.0042337,             0.98852,             0.99284,               0.995,             0.81332,            0.025761,            0.017076,           0.0029288,            0.000397,            0.000397,            0.000397
                 293,            0.024603,            0.026712,            0.003666,             0.98892,             0.98969,               0.995,             0.81871,            0.025766,            0.016888,           0.0030076,            0.000364,            0.000364,            0.000364
                 294,            0.024529,            0.024136,           0.0039666,             0.98938,             0.98953,               0.995,             0.81971,            0.025736,            0.016882,            0.003097,            0.000331,            0.000331,            0.000331
                 295,            0.026092,            0.025573,           0.0037172,             0.98988,             0.98947,               0.995,             0.81616,            0.025778,            0.016943,           0.0031169,            0.000298,            0.000298,            0.000298
                 296,            0.026609,            0.027481,           0.0052169,                0.99,             0.98942,               0.995,             0.81719,             0.02563,            0.016945,           0.0031411,            0.000265,            0.000265,            0.000265
                 297,            0.025587,            0.026939,           0.0049917,             0.99016,              0.9894,               0.995,             0.81915,            0.025787,            0.017111,           0.0031431,            0.000232,            0.000232,            0.000232
                 298,            0.025845,            0.026497,           0.0051875,             0.99019,             0.98942,               0.995,             0.81695,            0.025549,            0.017031,           0.0031546,            0.000199,            0.000199,            0.000199
                 299,             0.02726,            0.025299,           0.0063058,             0.99032,             0.98941,               0.995,             0.81523,            0.025624,            0.016998,           0.0031776,            0.000166,            0.000166,            0.000166
