               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.035474,            0.029635,           0.0068082,             0.99503,                   1,               0.995,             0.60761,            0.023646,            0.015377,          0.00086775,            0.004852,            0.004852,            0.004852
                 158,            0.035142,             0.02562,           0.0048013,             0.99671,                   1,               0.995,             0.77293,            0.020452,            0.014384,          0.00088091,            0.004819,            0.004819,            0.004819
                 159,            0.031658,            0.022561,           0.0064262,             0.99792,                   1,               0.995,             0.63171,             0.02602,            0.015092,          0.00094271,            0.004786,            0.004786,            0.004786
                 160,            0.034253,            0.022514,           0.0046719,             0.99777,                   1,               0.995,             0.74451,            0.021589,            0.013764,          0.00099134,            0.004753,            0.004753,            0.004753
                 161,            0.036569,            0.024244,            0.005671,             0.99759,                   1,               0.995,             0.68101,            0.024648,            0.014725,            0.001034,             0.00472,             0.00472,             0.00472
                 162,            0.034678,            0.026381,           0.0049301,             0.99764,                   1,               0.995,             0.78173,            0.019435,            0.014683,            0.001044,            0.004687,            0.004687,            0.004687
                 163,            0.033137,            0.027184,           0.0045804,             0.99699,                   1,               0.995,             0.68207,            0.024198,             0.01524,           0.0011573,            0.004654,            0.004654,            0.004654
                 164,            0.036347,             0.02506,           0.0069601,             0.99721,                   1,               0.995,             0.79513,            0.020408,            0.013344,           0.0010855,            0.004621,            0.004621,            0.004621
                 165,            0.035189,            0.027397,           0.0068253,             0.99694,             0.99967,               0.995,              0.7185,            0.022971,            0.016228,           0.0010408,            0.004588,            0.004588,            0.004588
                 166,            0.033335,            0.022411,           0.0063786,             0.99756,                   1,               0.995,             0.79801,             0.01966,            0.013749,           0.0009779,            0.004555,            0.004555,            0.004555
                 167,            0.033127,            0.021514,           0.0063059,             0.99822,                   1,               0.995,             0.59508,            0.026229,            0.015862,          0.00092497,            0.004522,            0.004522,            0.004522
                 168,            0.038989,            0.029281,           0.0057441,             0.99763,                   1,               0.995,             0.76274,            0.021016,            0.013986,          0.00089378,            0.004489,            0.004489,            0.004489
                 169,            0.034655,            0.024633,           0.0052181,             0.99645,                   1,               0.995,             0.70693,             0.02193,            0.013681,          0.00096102,            0.004456,            0.004456,            0.004456
                 170,             0.03469,            0.023824,           0.0060393,             0.99529,                   1,               0.995,             0.75858,            0.021649,            0.014261,          0.00099678,            0.004423,            0.004423,            0.004423
                 171,            0.032248,            0.026423,            0.006145,             0.99124,                   1,               0.995,             0.66847,            0.026062,            0.014801,           0.0012108,             0.00439,             0.00439,             0.00439
                 172,            0.039698,            0.028017,           0.0062974,             0.98965,                   1,               0.995,              0.7825,            0.020124,            0.013955,           0.0012268,            0.004357,            0.004357,            0.004357
                 173,            0.035685,            0.029404,           0.0052449,             0.99469,                   1,               0.995,             0.72954,            0.022427,            0.013825,            0.001036,            0.004324,            0.004324,            0.004324
                 174,            0.037041,             0.02978,           0.0064462,             0.99641,                   1,               0.995,             0.76768,            0.021927,            0.013322,          0.00097418,            0.004291,            0.004291,            0.004291
                 175,            0.033983,            0.024941,           0.0055797,             0.99701,                   1,               0.995,             0.66269,            0.025506,            0.014896,          0.00083599,            0.004258,            0.004258,            0.004258
                 176,            0.037175,            0.027445,           0.0061644,             0.99691,                   1,               0.995,             0.78271,            0.020407,            0.013706,          0.00083256,            0.004225,            0.004225,            0.004225
                 177,            0.033841,            0.022678,           0.0055554,             0.98578,                   1,             0.99434,             0.63373,            0.026623,             0.01494,            0.000842,            0.004192,            0.004192,            0.004192
                 178,             0.03311,            0.026717,           0.0066993,              0.9972,                   1,               0.995,             0.76825,            0.021273,            0.013483,          0.00080023,            0.004159,            0.004159,            0.004159
                 179,            0.032519,            0.027689,           0.0057913,             0.99722,                   1,               0.995,             0.74008,            0.021945,            0.013839,          0.00079451,            0.004126,            0.004126,            0.004126
                 180,            0.035302,            0.026716,           0.0037154,             0.99719,                   1,               0.995,             0.73133,            0.021923,            0.013648,          0.00076303,            0.004093,            0.004093,            0.004093
                 181,            0.035836,            0.025651,           0.0065249,              0.9968,                   1,               0.995,               0.815,            0.020612,            0.013385,          0.00076933,             0.00406,             0.00406,             0.00406
                 182,            0.032416,            0.021504,           0.0036646,             0.99701,                   1,               0.995,             0.75698,            0.021796,            0.013404,          0.00078764,            0.004027,            0.004027,            0.004027
                 183,             0.03091,            0.024992,           0.0039928,              0.9961,                   1,               0.995,             0.71301,            0.025423,            0.015464,           0.0008008,            0.003994,            0.003994,            0.003994
                 184,            0.036925,            0.028597,           0.0047199,             0.99746,                   1,               0.995,             0.71773,            0.021401,            0.013379,          0.00076933,            0.003961,            0.003961,            0.003961
                 185,            0.033878,            0.027146,           0.0061495,             0.99606,                   1,               0.995,             0.71258,             0.02375,            0.015678,          0.00075259,            0.003928,            0.003928,            0.003928
                 186,            0.031679,            0.022591,           0.0037703,             0.99793,                   1,               0.995,             0.77167,            0.019978,            0.013113,           0.0007154,            0.003895,            0.003895,            0.003895
                 187,            0.032365,             0.02369,           0.0043179,             0.99684,                   1,               0.995,             0.79143,            0.019845,               0.014,          0.00066676,            0.003862,            0.003862,            0.003862
                 188,            0.032525,            0.024094,           0.0046094,             0.99774,                   1,               0.995,             0.74189,            0.022778,            0.013734,          0.00065532,            0.003829,            0.003829,            0.003829
                 189,            0.032958,            0.025491,           0.0059413,             0.99788,                   1,               0.995,              0.7843,            0.019642,            0.013058,          0.00068793,            0.003796,            0.003796,            0.003796
                 190,            0.032031,            0.025908,           0.0045048,             0.99759,                   1,               0.995,             0.79081,            0.020736,            0.013454,          0.00070467,            0.003763,            0.003763,            0.003763
                 191,            0.031797,            0.025771,           0.0070743,             0.99717,                   1,               0.995,             0.69897,            0.024996,            0.014644,          0.00068593,             0.00373,             0.00373,             0.00373
                 192,            0.036964,            0.024417,           0.0054501,             0.99645,                   1,               0.995,             0.79594,            0.020083,            0.013803,          0.00068808,            0.003697,            0.003697,            0.003697
                 193,            0.032604,            0.023369,           0.0051273,             0.99739,                   1,               0.995,             0.78857,            0.022296,            0.013543,          0.00069466,            0.003664,            0.003664,            0.003664
                 194,            0.032685,            0.022923,           0.0063021,             0.99767,                   1,               0.995,             0.80265,            0.021333,             0.01307,          0.00068793,            0.003631,            0.003631,            0.003631
                 195,            0.029919,            0.020581,           0.0045511,             0.99781,                   1,               0.995,             0.78364,             0.02107,            0.013879,          0.00067835,            0.003598,            0.003598,            0.003598
                 196,            0.035986,            0.024432,           0.0054931,             0.99847,                   1,               0.995,             0.76213,             0.01965,             0.01304,          0.00067878,            0.003565,            0.003565,            0.003565
                 197,            0.032408,            0.025526,           0.0051535,             0.99822,                   1,               0.995,             0.76312,             0.02116,            0.013057,          0.00068636,            0.003532,            0.003532,            0.003532
                 198,             0.03033,            0.024011,           0.0044254,             0.99799,                   1,               0.995,              0.7852,            0.020941,            0.013283,          0.00068064,            0.003499,            0.003499,            0.003499
                 199,            0.028692,            0.023467,           0.0042366,             0.99819,                   1,               0.995,             0.80147,            0.021202,            0.013912,          0.00069122,            0.003466,            0.003466,            0.003466
                 200,            0.031376,            0.024591,           0.0043158,             0.99799,                   1,               0.995,                0.75,            0.021188,            0.012939,          0.00071726,            0.003433,            0.003433,            0.003433
                 201,            0.031141,            0.027295,           0.0046766,             0.99807,                   1,               0.995,             0.76829,            0.021068,            0.013401,          0.00070767,              0.0034,              0.0034,              0.0034
                 202,            0.030453,            0.027105,            0.006504,             0.99801,                   1,               0.995,             0.78564,            0.020616,            0.012653,          0.00070324,            0.003367,            0.003367,            0.003367
                 203,            0.028929,            0.021906,            0.003849,             0.99782,                   1,               0.995,             0.77608,            0.021001,            0.012751,          0.00070224,            0.003334,            0.003334,            0.003334
                 204,            0.031961,            0.024811,           0.0036193,             0.99833,                   1,               0.995,             0.79256,            0.020333,            0.012933,          0.00067291,            0.003301,            0.003301,            0.003301
                 205,             0.02932,            0.021947,           0.0034844,             0.99818,                   1,               0.995,             0.81782,            0.019583,            0.012049,          0.00067034,            0.003268,            0.003268,            0.003268
                 206,            0.032184,            0.023563,           0.0087577,             0.99836,                   1,               0.995,             0.81099,            0.018914,            0.012625,          0.00065904,            0.003235,            0.003235,            0.003235
                 207,            0.030913,            0.025721,           0.0059213,             0.99835,                   1,               0.995,             0.76845,            0.021715,            0.013225,          0.00063286,            0.003202,            0.003202,            0.003202
                 208,            0.032997,            0.024662,           0.0056557,             0.99852,                   1,               0.995,             0.77598,            0.020401,            0.013201,          0.00062141,            0.003169,            0.003169,            0.003169
                 209,             0.03176,            0.023453,           0.0038452,             0.99859,                   1,               0.995,             0.73217,             0.02064,            0.013788,          0.00058923,            0.003136,            0.003136,            0.003136
                 210,            0.031426,            0.023566,           0.0073158,             0.99858,                   1,               0.995,             0.80266,            0.019034,             0.01307,          0.00057535,            0.003103,            0.003103,            0.003103
                 211,            0.028588,            0.022545,           0.0042259,             0.99853,                   1,               0.995,              0.7627,            0.019372,            0.012982,           0.0005619,             0.00307,             0.00307,             0.00307
                 212,            0.031232,             0.02636,           0.0070195,             0.99848,                   1,               0.995,              0.7749,            0.019749,            0.014184,          0.00056047,            0.003037,            0.003037,            0.003037
                 213,            0.031391,            0.024684,           0.0055159,             0.99838,                   1,               0.995,             0.79873,            0.018525,            0.012361,          0.00055618,            0.003004,            0.003004,            0.003004
                 214,            0.029545,              0.0229,           0.0054888,             0.99833,                   1,               0.995,             0.81145,            0.018964,            0.012895,          0.00054946,            0.002971,            0.002971,            0.002971
                 215,            0.028893,            0.021125,           0.0054647,             0.99834,                   1,               0.995,             0.76966,            0.020159,             0.01339,          0.00054388,            0.002938,            0.002938,            0.002938
                 216,            0.031005,            0.023567,           0.0043818,             0.99842,                   1,               0.995,             0.79489,             0.02046,              0.0136,          0.00054345,            0.002905,            0.002905,            0.002905
                 217,            0.029823,            0.023754,            0.002744,             0.99837,                   1,               0.995,             0.75162,            0.020254,            0.013619,          0.00054603,            0.002872,            0.002872,            0.002872
                 218,            0.033026,            0.022202,           0.0057437,             0.99814,                   1,               0.995,             0.77663,            0.020566,            0.013138,          0.00055246,            0.002839,            0.002839,            0.002839
                 219,            0.031322,            0.024336,            0.003535,             0.99725,                   1,               0.995,             0.76496,            0.019887,            0.013291,          0.00054989,            0.002806,            0.002806,            0.002806
                 220,            0.032773,            0.025977,           0.0047583,             0.99736,                   1,               0.995,             0.79676,            0.019131,            0.012932,          0.00054874,            0.002773,            0.002773,            0.002773
                 221,             0.03288,               0.024,           0.0052172,             0.99755,                   1,               0.995,             0.75728,            0.021625,            0.013454,          0.00054889,             0.00274,             0.00274,             0.00274
                 222,            0.029693,             0.02277,           0.0051049,             0.99759,                   1,               0.995,             0.78262,            0.019972,            0.012749,          0.00055661,            0.002707,            0.002707,            0.002707
                 223,            0.028774,            0.026061,           0.0035528,             0.99754,                   1,               0.995,             0.75979,            0.020941,            0.012699,          0.00056591,            0.002674,            0.002674,            0.002674
                 224,            0.029819,            0.021024,           0.0048982,             0.99745,                   1,               0.995,             0.79343,            0.019488,            0.013085,           0.0005722,            0.002641,            0.002641,            0.002641
                 225,            0.029366,             0.02099,           0.0050035,             0.99719,                   1,               0.995,              0.7903,            0.020342,            0.013443,          0.00056992,            0.002608,            0.002608,            0.002608
                 226,            0.029023,            0.023877,           0.0050089,             0.99698,                   1,               0.995,             0.79951,            0.019438,            0.013828,          0.00057163,            0.002575,            0.002575,            0.002575
                 227,            0.027667,            0.022573,           0.0039209,             0.99725,                   1,               0.995,             0.81003,            0.018889,             0.01239,          0.00056949,            0.002542,            0.002542,            0.002542
                 228,            0.029851,            0.018847,           0.0042475,             0.99716,                   1,               0.995,             0.81136,            0.018939,            0.012909,          0.00056906,            0.002509,            0.002509,            0.002509
                 229,            0.029451,            0.025118,           0.0058879,             0.99688,                   1,               0.995,             0.80331,            0.018651,            0.014389,          0.00056591,            0.002476,            0.002476,            0.002476
                 230,            0.027653,            0.021565,           0.0049805,             0.99739,                   1,               0.995,             0.81521,            0.019133,            0.013481,          0.00057735,            0.002443,            0.002443,            0.002443
                 231,            0.028829,            0.021584,            0.004354,             0.99822,                   1,               0.995,             0.80013,            0.018947,            0.012524,          0.00059795,             0.00241,             0.00241,             0.00241
                 232,            0.028549,            0.022231,           0.0022586,             0.99856,                   1,               0.995,             0.79587,            0.019579,            0.012939,          0.00059567,            0.002377,            0.002377,            0.002377
                 233,            0.027914,            0.020407,           0.0038812,             0.99822,                   1,               0.995,             0.77386,            0.019684,            0.013615,          0.00056863,            0.002344,            0.002344,            0.002344
                 234,            0.029592,            0.025362,           0.0054439,             0.99823,                   1,               0.995,             0.82649,            0.018056,            0.012814,          0.00055876,            0.002311,            0.002311,            0.002311
                 235,            0.027735,            0.021435,           0.0041654,             0.99836,                   1,               0.995,             0.83133,            0.018079,            0.012413,          0.00053158,            0.002278,            0.002278,            0.002278
                 236,            0.029791,            0.022678,           0.0057209,             0.99822,                   1,               0.995,             0.79367,            0.020322,            0.012878,          0.00053129,            0.002245,            0.002245,            0.002245
                 237,            0.031976,            0.027163,           0.0046055,             0.99812,                   1,               0.995,             0.82091,            0.018441,            0.011921,          0.00054417,            0.002212,            0.002212,            0.002212
                 238,            0.028488,            0.019679,           0.0032305,              0.9981,                   1,               0.995,              0.8355,            0.017921,            0.012138,          0.00054045,            0.002179,            0.002179,            0.002179
                 239,            0.028171,            0.022341,           0.0046505,              0.9978,                   1,               0.995,             0.83404,            0.017855,            0.012089,          0.00054488,            0.002146,            0.002146,            0.002146
                 240,            0.029233,            0.020554,           0.0066981,             0.99794,                   1,               0.995,             0.80571,            0.018863,            0.012619,          0.00052485,            0.002113,            0.002113,            0.002113
                 241,            0.028301,            0.021718,           0.0043994,              0.9981,                   1,               0.995,             0.81368,            0.018873,            0.013481,          0.00049996,             0.00208,             0.00208,             0.00208
                 242,            0.028164,            0.026475,           0.0042561,              0.9982,                   1,               0.995,             0.82522,            0.018394,            0.013001,          0.00048881,            0.002047,            0.002047,            0.002047
                 243,            0.028074,            0.024838,           0.0044853,             0.99824,                   1,               0.995,             0.80912,            0.018416,            0.012055,          0.00046749,            0.002014,            0.002014,            0.002014
                 244,            0.029674,            0.022147,           0.0074924,             0.99835,                   1,               0.995,             0.80319,            0.019005,            0.012399,          0.00045791,            0.001981,            0.001981,            0.001981
                 245,            0.028799,            0.019462,            0.001804,             0.99843,                   1,               0.995,             0.81327,            0.019186,            0.012139,          0.00045333,            0.001948,            0.001948,            0.001948
                 246,            0.028492,            0.023872,           0.0039474,             0.99838,                   1,               0.995,             0.83559,            0.017774,            0.011853,           0.0004559,            0.001915,            0.001915,            0.001915
                 247,            0.027968,            0.024855,            0.004365,             0.99827,                   1,               0.995,             0.80712,            0.018632,            0.012647,          0.00046263,            0.001882,            0.001882,            0.001882
                 248,            0.027518,            0.020639,           0.0021092,             0.99828,                   1,               0.995,             0.78725,            0.020119,            0.013334,          0.00046663,            0.001849,            0.001849,            0.001849
                 249,            0.028195,              0.0243,            0.003766,             0.99845,                   1,               0.995,              0.8229,            0.018113,            0.011945,          0.00046964,            0.001816,            0.001816,            0.001816
                 250,            0.027572,            0.022844,           0.0047679,             0.99852,                   1,               0.995,             0.81855,             0.01829,            0.011888,          0.00046835,            0.001783,            0.001783,            0.001783
                 251,            0.028847,            0.024035,           0.0035443,             0.99858,                   1,               0.995,             0.80385,            0.018589,            0.011994,          0.00046763,             0.00175,             0.00175,             0.00175
                 252,             0.02976,            0.023063,           0.0054749,             0.99859,                   1,               0.995,             0.82883,            0.017805,            0.011833,          0.00046735,            0.001717,            0.001717,            0.001717
                 253,            0.027707,            0.023349,           0.0037336,             0.99856,                   1,               0.995,             0.80085,            0.018976,            0.012219,          0.00046062,            0.001684,            0.001684,            0.001684
                 254,            0.029767,            0.026544,           0.0055031,             0.99861,                   1,               0.995,             0.83395,             0.01786,            0.011841,          0.00045691,            0.001651,            0.001651,            0.001651
                 255,            0.027434,             0.02185,           0.0038811,             0.99862,                   1,               0.995,             0.82682,            0.017843,            0.012226,          0.00045261,            0.001618,            0.001618,            0.001618
                 256,            0.027864,            0.025946,           0.0043756,              0.9986,                   1,               0.995,             0.83075,            0.017664,            0.011612,          0.00045118,            0.001585,            0.001585,            0.001585
                 257,            0.027337,            0.022257,           0.0047393,             0.99857,                   1,               0.995,              0.8245,            0.017989,            0.012066,          0.00044303,            0.001552,            0.001552,            0.001552
                 258,            0.026954,            0.020366,            0.004507,             0.99858,                   1,               0.995,             0.83941,            0.017704,            0.011875,          0.00043774,            0.001519,            0.001519,            0.001519
                 259,            0.027885,            0.022392,           0.0035093,             0.99854,                   1,               0.995,             0.81132,            0.018642,            0.011445,          0.00043316,            0.001486,            0.001486,            0.001486
                 260,            0.029292,             0.02085,           0.0069329,             0.99853,                   1,               0.995,             0.82153,            0.017765,            0.011861,          0.00042772,            0.001453,            0.001453,            0.001453
                 261,              0.0275,            0.020321,           0.0045616,             0.99853,                   1,               0.995,             0.82367,             0.01759,            0.011811,          0.00042515,             0.00142,             0.00142,             0.00142
                 262,            0.026203,             0.02034,           0.0038883,             0.99856,                   1,               0.995,             0.82302,            0.017642,            0.012181,          0.00041935,            0.001387,            0.001387,            0.001387
                 263,            0.027712,            0.020397,           0.0052414,             0.99853,                   1,               0.995,             0.82853,            0.017758,            0.012051,          0.00041049,            0.001354,            0.001354,            0.001354
                 264,            0.028376,            0.025506,           0.0040321,             0.99853,                   1,               0.995,             0.82878,            0.017749,            0.011582,          0.00041013,            0.001321,            0.001321,            0.001321
                 265,            0.027426,            0.019268,           0.0038892,             0.99855,                   1,               0.995,             0.82917,            0.018465,            0.012356,          0.00040655,            0.001288,            0.001288,            0.001288
                 266,            0.027699,            0.021182,           0.0044259,             0.99862,                   1,               0.995,             0.83433,             0.01759,            0.011997,          0.00040898,            0.001255,            0.001255,            0.001255
                 267,            0.028015,            0.020766,           0.0040586,             0.99858,                   1,               0.995,             0.83395,            0.017687,            0.011517,          0.00040963,            0.001222,            0.001222,            0.001222
                 268,            0.027296,            0.018948,           0.0051329,             0.99857,                   1,               0.995,             0.82086,            0.018394,            0.012242,          0.00040483,            0.001189,            0.001189,            0.001189
                 269,            0.025025,            0.019558,           0.0030099,             0.99857,                   1,               0.995,                0.84,            0.017477,            0.012085,          0.00039604,            0.001156,            0.001156,            0.001156
                 270,            0.027433,            0.022443,           0.0055961,             0.99865,                   1,               0.995,             0.83273,            0.017592,            0.012196,          0.00038874,            0.001123,            0.001123,            0.001123
                 271,            0.026416,            0.020945,           0.0044233,             0.99853,                   1,               0.995,             0.83076,            0.017927,              0.0118,          0.00038302,             0.00109,             0.00109,             0.00109
                 272,            0.029486,            0.023199,           0.0041107,             0.99855,                   1,               0.995,             0.83645,              0.0176,            0.011689,          0.00037994,            0.001057,            0.001057,            0.001057
                 273,            0.026439,             0.02029,           0.0050491,             0.99857,                   1,               0.995,             0.84309,            0.017482,            0.011784,          0.00038102,            0.001024,            0.001024,            0.001024
                 274,            0.028102,            0.023527,           0.0055406,             0.99849,                   1,               0.995,             0.84115,            0.017356,            0.011647,          0.00038002,            0.000991,            0.000991,            0.000991
                 275,            0.025615,            0.021373,           0.0029333,             0.99845,                   1,               0.995,             0.84102,            0.017358,            0.011826,           0.0003808,            0.000958,            0.000958,            0.000958
                 276,            0.025911,            0.021159,           0.0034858,             0.99848,                   1,               0.995,             0.83656,            0.017511,            0.011731,          0.00037723,            0.000925,            0.000925,            0.000925
                 277,            0.025827,            0.020465,           0.0026308,             0.99844,                   1,               0.995,             0.83485,             0.01764,            0.011739,          0.00037429,            0.000892,            0.000892,            0.000892
                 278,            0.026727,            0.023067,           0.0048999,             0.99843,                   1,               0.995,              0.8391,            0.017627,            0.011735,          0.00037351,            0.000859,            0.000859,            0.000859
                 279,            0.027162,            0.021582,           0.0053046,             0.99845,                   1,               0.995,             0.83511,            0.017509,            0.011708,          0.00037608,            0.000826,            0.000826,            0.000826
                 280,            0.027017,            0.021652,           0.0047013,             0.99844,                   1,               0.995,             0.84079,            0.017424,            0.011395,          0.00037622,            0.000793,            0.000793,            0.000793
                 281,            0.026446,            0.017601,           0.0040325,             0.99841,                   1,               0.995,             0.83523,            0.017342,            0.011273,          0.00037487,             0.00076,             0.00076,             0.00076
                 282,            0.026854,            0.022056,           0.0035471,             0.99841,                   1,               0.995,             0.84265,            0.017341,             0.01112,          0.00037444,            0.000727,            0.000727,            0.000727
                 283,            0.026666,            0.020098,           0.0038864,             0.99831,                   1,               0.995,             0.83788,            0.017418,            0.011311,          0.00037158,            0.000694,            0.000694,            0.000694
                 284,            0.027343,            0.022423,           0.0030343,              0.9983,                   1,               0.995,             0.84064,            0.017479,            0.011597,          0.00036521,            0.000661,            0.000661,            0.000661
                 285,            0.025118,            0.021424,            0.003645,             0.99829,                   1,               0.995,             0.83798,            0.017381,            0.011627,          0.00036414,            0.000628,            0.000628,            0.000628
                 286,            0.026959,            0.022939,           0.0034238,             0.99829,                   1,               0.995,             0.83767,            0.017355,             0.01165,          0.00036292,            0.000595,            0.000595,            0.000595
                 287,            0.026802,            0.023385,           0.0036685,             0.99827,                   1,               0.995,             0.84749,            0.017358,             0.01128,          0.00035913,            0.000562,            0.000562,            0.000562
                 288,            0.027029,            0.022459,           0.0045176,             0.99828,                   1,               0.995,             0.84853,            0.017287,            0.011036,          0.00036056,            0.000529,            0.000529,            0.000529
                 289,            0.026823,            0.021084,           0.0041362,             0.99829,                   1,               0.995,             0.84222,            0.017326,            0.010937,          0.00035784,            0.000496,            0.000496,            0.000496
                 290,            0.026398,            0.018205,           0.0026781,             0.99828,                   1,               0.995,             0.83505,            0.017376,            0.010941,          0.00035641,            0.000463,            0.000463,            0.000463
                 291,            0.029229,            0.025635,           0.0066774,             0.99831,                   1,               0.995,             0.83401,            0.017386,             0.01104,          0.00035419,             0.00043,             0.00043,             0.00043
                 292,            0.029378,             0.02448,           0.0081621,             0.99834,                   1,               0.995,             0.83758,            0.017376,            0.011162,          0.00035205,            0.000397,            0.000397,            0.000397
                 293,            0.027665,            0.021053,           0.0048038,             0.99835,                   1,               0.995,             0.84332,            0.017365,            0.011299,          0.00034933,            0.000364,            0.000364,            0.000364
                 294,            0.029213,            0.026501,            0.006749,             0.99841,                   1,               0.995,             0.84326,            0.017314,            0.011303,           0.0003449,            0.000331,            0.000331,            0.000331
                 295,            0.027062,             0.02285,           0.0057482,             0.99847,                   1,               0.995,             0.84757,            0.017222,            0.011395,          0.00033867,            0.000298,            0.000298,            0.000298
                 296,            0.025916,             0.02184,           0.0041318,             0.99848,                   1,               0.995,             0.84518,            0.017192,            0.011402,          0.00033731,            0.000265,            0.000265,            0.000265
                 297,            0.026928,            0.019871,           0.0029757,             0.99846,                   1,               0.995,              0.8443,            0.017197,            0.011372,           0.0003366,            0.000232,            0.000232,            0.000232
                 298,            0.027666,            0.023467,           0.0041927,             0.99847,                   1,               0.995,             0.84364,            0.017223,            0.011333,          0.00033581,            0.000199,            0.000199,            0.000199
                 299,            0.025798,            0.019943,           0.0035772,             0.99847,                   1,               0.995,             0.84411,            0.017312,            0.011299,          0.00033503,            0.000166,            0.000166,            0.000166
